DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Rubella,"12,000 European ancestry cases, 71,597 European ancestry controls",NA,Xp11.4,X,38356457,NR,"OTC, AF241726.2",,,"ENSG00000036473, ENSG00000250349",,,rs138623599-?,rs138623599,0,138623599,intron_variant,0,NR,4.00E-06,5.397940009,,0.2848,[0.17-0.4] unit decrease,Illumina [at least 560000] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Rubella,"12,000 European ancestry cases, 71,597 European ancestry controls",NA,Xq13.1,X,69166293,NR,PJA1 - HMGN1P35,ENSG00000181191,ENSG00000172186,,500,7831,rs143977821-?,rs143977821,0,143977821,regulatory_region_variant,1,NR,3.00E-06,5.522878745,,0.0772,[0.045-0.11] unit decrease,Illumina [at least 560000] (imputed),N
7/11/17,28441456,Lee MK,4/25/17,PLoS One,www.ncbi.nlm.nih.gov/pubmed/28441456,Genome-wide association study of facial morphology reveals novel associations with FREM1 and PARK2.,Facial morphology (factor 18),"2,187 European ancestry individuals",NA,Xp22.2,X,11362622,NR,ARHGAP6,,,ENSG00000047648,,,rs12388118-C,rs12388118,0,12388118,intron_variant,0,0.168,1.00E-06,6,,0.1682,[0.1-0.24] unit decrease,Illumina [10677593] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Hepatitis B,"1,425 European ancestry cases, 218,180 European ancestry controls",NA,Xp11.21,X,56840588,NR,SPIN3,,,ENSG00000204271,,,rs183673470-?,rs183673470,0,183673470,intron_variant,0,NR,9.00E-06,5.045757491,,0.4585,[0.23-0.69] unit decrease,Illumina [at least 560000] (imputed),N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Weight,"1,249 whole genome sequenced European ancestry individuals, 3,559 whole genome sequenced individuals, 46,819 European ancestry individuals, 472 Carlantino (founder/genetic isolate) individuals, 1,172 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,051 Mylopotamos (founder/genetic isolate) individuals, 942 Pomak (founder/genetic isolate) individuals, 1,779 Val Borbera (founder/genetic isolate) individuals","179,022 European ancestry individuals",Xq13.3,X,74703349,RNU6-330P,RNU6-330P - NEXMIF,ENSG00000199885,ENSG00000050030,,23190,29507,rs138782081-T,rs138782081,0,138782081,intergenic_variant,1,0.9978,4.00E-06,5.397940009,,1.0926,[0.63-1.56] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/11/17,28441456,Lee MK,4/25/17,PLoS One,www.ncbi.nlm.nih.gov/pubmed/28441456,Genome-wide association study of facial morphology reveals novel associations with FREM1 and PARK2.,"Facial morphology (factor 13, vertical position of alar curvature relative to upper lip)","2,187 European ancestry individuals",NA,Xq27.3,X,144191136,NR,UBE2NL - AC234064.1,ENSG00000276380,ENSG00000224630,,305881,117698,rs190597399-A,rs190597399,0,190597399,intergenic_variant,1,0.02271,4.00E-06,5.397940009,,0.4133,[0.24-0.59] unit decrease,Illumina [10677593] (imputed),N
7/11/17,28441456,Lee MK,4/25/17,PLoS One,www.ncbi.nlm.nih.gov/pubmed/28441456,Genome-wide association study of facial morphology reveals novel associations with FREM1 and PARK2.,"Facial morphology (factor 14, intercanthal width)","2,187 European ancestry individuals",NA,Xq13.1,X,72621579,NR,PHKA1,,,ENSG00000067177,,,rs6624621-G,rs6624621,0,6624621,intron_variant,0,0.3864,2.00E-07,6.698970004,,0.1379,[0.086-0.19] unit increase,Illumina [10677593] (imputed),N
7/11/17,28441456,Lee MK,4/25/17,PLoS One,www.ncbi.nlm.nih.gov/pubmed/28441456,Genome-wide association study of facial morphology reveals novel associations with FREM1 and PARK2.,"Facial morphology (factor 14, intercanthal width)","2,187 European ancestry individuals",NA,Xq13.2,X,73069628,PABPC1L2B-AS1,PABPC1L2B - PABPC1L2A,ENSG00000184388,ENSG00000186288,,63522,7648,rs11093404-A,rs11093404,0,11093404,intergenic_variant,1,0.2417,1.00E-08,8,,0.1745,[0.11-0.23] unit increase,Illumina [10677593] (imputed),N
8/13/18,26148204,Wanga V,9/1/15,Pharmacogenet Genomics,www.ncbi.nlm.nih.gov/pubmed/26148204,Genomewide association study of tenofovir pharmacokinetics and creatinine clearance in AIDS Clinical Trials Group protocol A5202.,Time-dependent creatinine clearance change response to tenofovir treatment in HIV infection (time and treatment arm interaction),"243 European American ancestry tenofovir-treated cases, 149 African American tenofovir-treated cases, 100 Hispanic American tenofovir-treated cases, 9 unknown ancestry tenofovir-treated cases, 243 European American ancestry abacavir-treated cases, 189 African American abacavir-treated cases, 102 Hispanic American abacavir-treated cases, 14 unknown ancestry abacavir-treated cases.",NA,Xq23,X,112671016,NR,LHFPL1,,,ENSG00000182508,,,rs7064462-?,rs7064462,0,7064462,synonymous_variant,0,,5.00E-06,5.301029996,(Hispanic),,,Illumina [~ 5140000] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Pneumonia,"40,600 European ancestry cases, 90,039 European ancestry controls",NA,Xp22.2,X,11053307,NR,AC073529.1,,,ENSG00000234129,,,rs145906151-?,rs145906151,0,145906151,intron_variant,0,NR,8.00E-06,5.096910013,,0.1826,[0.1-0.26] unit decrease,Illumina [at least 560000] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Pneumonia,"40,600 European ancestry cases, 90,039 European ancestry controls",NA,Xp22.2,X,10881970,NR,AC073529.1,,,ENSG00000234129,,,rs146462868-?,rs146462868,0,146462868,intron_variant,0,NR,4.00E-06,5.397940009,,0.1896,[0.11-0.27] unit decrease,Illumina [at least 560000] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Pneumonia,"40,600 European ancestry cases, 90,039 European ancestry controls",NA,Xp22.2,X,11679686,NR,AC004554.2,,,ENSG00000282840,,,rs149783627-?,rs149783627,0,149783627,intron_variant,0,NR,5.00E-06,5.301029996,,0.1768,[0.1-0.25] unit decrease,Illumina [at least 560000] (imputed),N
8/13/18,26148204,Wanga V,9/1/15,Pharmacogenet Genomics,www.ncbi.nlm.nih.gov/pubmed/26148204,Genomewide association study of tenofovir pharmacokinetics and creatinine clearance in AIDS Clinical Trials Group protocol A5202.,Time-dependent creatinine clearance change response to tenofovir treatment in HIV infection (time and treatment arm interaction),"243 European American ancestry tenofovir-treated cases, 149 African American tenofovir-treated cases, 100 Hispanic American tenofovir-treated cases, 9 unknown ancestry tenofovir-treated cases, 243 European American ancestry abacavir-treated cases, 189 African American abacavir-treated cases, 102 Hispanic American abacavir-treated cases, 14 unknown ancestry abacavir-treated cases.",NA,Xq23,X,115373069,NR,LUZP4 - AC239600.2,ENSG00000102021,ENSG00000274374,,65506,50995,rs10521695-?,rs10521695,0,10521695,intergenic_variant,1,,8.00E-06,5.096910013,(African),,,Illumina [~ 5140000] (imputed),N
12/1/17,28928442,Tian C,9/19/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28928442,Genome-wide association and HLA region fine-mapping studies identify susceptibility loci for multiple common infections.,Pneumonia,"40,600 European ancestry cases, 90,039 European ancestry controls",NA,Xq25,X,122848879,NR,AL670318.1 - MRRFP1,ENSG00000212321,ENSG00000224236,,8234,267228,rs4620417-?,rs4620417,0,4620417,intergenic_variant,1,NR,7.00E-06,5.15490196,,1.6463,[0.86-2.44] unit increase,Illumina [at least 560000] (imputed),N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference adjusted for BMI,"1,247 whole genome sequenced European ancestry individuals, 3,052 whole genome sequenced individuals, 29,518 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 831 Friuli Venezia Giulia (founder/genetic isolate) individuals, 998 Mylopotamos (founder/genetic isolate) individuals, 871 Pomak (founder/genetic isolate) individuals","205,905 European ancestry individuals",Xp22.2,X,14929148,MOSPD2,MOSPD2 - TPT1P14,ENSG00000130150,ENSG00000235929,,6821,48811,rs749624882-A,rs749624882,0,749624882,intergenic_variant,1,0.9987,2.00E-06,5.698970004,,1.4418,[0.84-2.04] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference adjusted for BMI,"1,247 whole genome sequenced European ancestry individuals, 3,052 whole genome sequenced individuals, 29,518 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 831 Friuli Venezia Giulia (founder/genetic isolate) individuals, 998 Mylopotamos (founder/genetic isolate) individuals, 871 Pomak (founder/genetic isolate) individuals","205,905 European ancestry individuals",Xp22.2,X,12849058,MRPL35P4,MRPL35P4 - TLR7,ENSG00000230691,ENSG00000196664,,3628,18014,rs769725944-A,rs769725944,0,769725944,intergenic_variant,1,0.0036,2.00E-06,5.698970004,,0.6829,[0.4-0.97] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
2/14/19,29507422,Hoffmann TJ,3/5/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/29507422,A large electronic-health-record-based genome-wide study of serum lipids.,High density lipoprotein cholesterol levels,"76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals",NA,Xq23,X,110473179,NR,AC000113.1,,,ENSG00000287685,,,rs5942937-T,rs5942937,0,5942937,intron_variant,0,NR,5.00E-07,6.301029996,,0.016,unit decrease,Affymetrix [at least 7091467] (imputed),N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference adjusted for BMI,"1,247 whole genome sequenced European ancestry individuals, 3,052 whole genome sequenced individuals, 29,518 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 831 Friuli Venezia Giulia (founder/genetic isolate) individuals, 998 Mylopotamos (founder/genetic isolate) individuals, 871 Pomak (founder/genetic isolate) individuals","205,905 European ancestry individuals",Xp22.2,X,15898070,RNU5F-7P,AP1S2 - RNU5F-7P,ENSG00000182287,ENSG00000200566,,43139,18119,rs780138897-T,rs780138897,0,780138897,intergenic_variant,1,0.0017,7.00E-06,5.15490196,,1.1085,[0.62-1.59] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference adjusted for BMI,"1,247 whole genome sequenced European ancestry individuals, 3,052 whole genome sequenced individuals, 29,518 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 831 Friuli Venezia Giulia (founder/genetic isolate) individuals, 998 Mylopotamos (founder/genetic isolate) individuals, 871 Pomak (founder/genetic isolate) individuals","205,905 European ancestry individuals",Xq11.1,X,62580370,RP11-3D23.1,KRT8P17 - BX322784.1,ENSG00000235124,ENSG00000236852,,4594237,198880,rs768186064-T,rs768186064,0,768186064,intergenic_variant,1,0.0017,6.00E-06,5.22184875,,1.3236,[0.75-1.9] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
10/9/17,28199695,Jones AV,4/1/17,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/28199695,"GWAS of self-reported mosquito bite size, itch intensity and attractiveness to mosquitoes implicates immune-related predisposition loci.",Itch intensity from mosquito bite adjusted by bite size,"41,355 European ancestry men and 43,369 European ancestry women",NA,Xp21.1,X,32555986,DMD,DMD,,,ENSG00000198947,,,rs145835909-G,rs145835909,0,145835909,intron_variant,0,NR,5.00E-06,5.301029996,(men),0.168055,[0.096-0.24] unit increase,Illumina [13520550] (imputed),N
2/14/19,29507422,Hoffmann TJ,3/5/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/29507422,A large electronic-health-record-based genome-wide study of serum lipids.,Low density lipoprotein cholesterol levels,"76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals",NA,Xq28,X,155757485,NR,TMLHE - SPRY3,ENSG00000185973,ENSG00000168939,,87541,10327,rs306890-T,rs306890,0,306890,intergenic_variant,1,0.754,9.00E-15,14.04575749,(EA),0.044,unit decrease,Affymetrix [at least 7091467] (imputed),N
2/14/19,29507422,Hoffmann TJ,3/5/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/29507422,A large electronic-health-record-based genome-wide study of serum lipids.,Low density lipoprotein cholesterol levels,"76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals",NA,Xq28,X,155757485,NR,TMLHE - SPRY3,ENSG00000185973,ENSG00000168939,,87541,10327,rs306890-T,rs306890,0,306890,intergenic_variant,1,NR,4.00E-19,18.39794001,,0.045,unit decrease,Affymetrix [at least 7091467] (imputed),N
10/9/17,28199695,Jones AV,4/1/17,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/28199695,"GWAS of self-reported mosquito bite size, itch intensity and attractiveness to mosquitoes implicates immune-related predisposition loci.",Itch intensity from mosquito bite adjusted by bite size,"41,355 European ancestry men and 43,369 European ancestry women",NA,Xq12,X,66849364,Intergenic,RNU6-394P - AL049641.1,ENSG00000222667,ENSG00000226280,,173000,524209,rs5964573-T,rs5964573,0,5964573,intergenic_variant,1,NR,8.00E-06,5.096910013,,0.0165065,[0.0093-0.0237] unit increase,Illumina [13520550] (imputed),N
5/12/17,28081371,Sanders AE,1/12/17,J Dent Res,www.ncbi.nlm.nih.gov/pubmed/28081371,GWAS Identifies New Loci for Painful Temporomandibular Disorder: Hispanic Community Health Study/Study of Latinos.,Temporomandibular joint disorder,"769 Hispanic cases, 9,384 Hispanic controls","768 European ancestry cases, 4,845 European ancestry controls, 144 Hispanic/Latin American cases, 492 Hispanic/Latin American controls, 999 cases, 2,031 controls",Xp21.1,X,32265375,DMD,DMD,,,ENSG00000198947,,,rs73460075-C,rs73460075,0,73460075,intron_variant,0,0.036,4.00E-08,7.397940009,(Hispanic),1.7761989,,Illumina [2100000] (imputed),N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Height,"1,249 whole genome sequenced European ancestry individuals, 3,541 whole genome sequenced individuals, 46,910 European ancestry individuals, 471 Carlantino (founder/genetic isolate) individuals, 1,197 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,043 Mylopotamos (founder/genetic isolate) individuals, 933 Pomak (founder/genetic isolate) individuals, 1,785 Val Borbera (founder/genetic isolate) individuals","205,003 European ancestry individuals",Xp11.22,X,54204826,WNK3,WNK3,,,ENSG00000196632,,,rs181138007-T,rs181138007,0,181138007,intron_variant,0,0.0021,4.00E-06,5.397940009,,0.6624,[0.38-0.94] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Waist circumference,"1,254 whole genome sequenced European ancestry individuals, 3,072 whole genome sequenced individuals, 41,450 European ancestry individuals, 397 Carlantino (founder/genetic isolate) individuals, 791 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,060 Mylopotamos (founder/genetic isolate) individuals, 887 Pomak (founder/genetic isolate) individuals, 1,754 Val Borbera (founder/genetic isolate) individuals","206,737 European ancestry individuals",Xq13.1,X,70727405,TEX11,TEX11,,,ENSG00000120498,,,rs186036328-A,rs186036328,0,186036328,intron_variant,0,0.0058,8.00E-06,5.096910013,,0.8925,[0.5-1.28] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference,"1,254 whole genome sequenced European ancestry individuals, 3,074 whole genome sequenced individuals, 29,716 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 701 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,050 Mylopotamos (founder/genetic isolate) individuals, 883 Pomak (founder/genetic isolate) individuals","205,909 European ancestry individuals",Xp22.33,X,3311138,MXRA5,MXRA5,,,ENSG00000101825,,,rs146631797-T,rs146631797,0,146631797,synonymous_variant,0,0.006,4.00E-06,5.397940009,,0.5761,[0.33-0.82] unit decrease,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
7/17/19,28552196,Tachmazidou I,6/1/17,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/28552196,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits.,Hip circumference,"1,254 whole genome sequenced European ancestry individuals, 3,074 whole genome sequenced individuals, 29,716 European ancestry individuals, 400 Carlantino (founder/genetic isolate) individuals, 701 Friuli Venezia Giulia (founder/genetic isolate) individuals, 1,050 Mylopotamos (founder/genetic isolate) individuals, 883 Pomak (founder/genetic isolate) individuals","205,909 European ancestry individuals",Xq26.3,X,135552956,INTS6L,INTS6L,,,ENSG00000165359,,,rs181213550-T,rs181213550,0,181213550,intron_variant,0,0.028,5.00E-06,5.301029996,,0.5079,[0.29-0.73] unit increase,"Affymetrix, Illumina, Perlegen [15844966] (imputed)",N
